date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,team
2023-03-22b, Marcus Semien, Corey Seager, Brad Miller, Jonah Heim, Robbie Grossman, Josh Smith, Joe McCarthy, Sandy Leon, Travis Jankowski,TEX
2023-03-23, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Robbie Grossman, Josh Jung, Mitch Garver, Jonah Heim, Bubba Thompson,TEX
2023-03-24, Marcus Semien, Corey Seager, Nathaniel Lowe, Josh Jung, Brad Miller, Josh Smith, Robbie Grossman, Sandy Leon, Bubba Thompson,TEX
2023-03-25, Ezequiel Duran, Brad Miller, Jonah Heim, Adolis Garcia, Mitch Garver, Clint Frazier, Bubba Thompson, Jonathan Ornelas, Max Acosta,TEX
2023-03-27, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Josh Jung, Mitch Garver, Robbie Grossman, Brad Miller, Josh Smith,TEX
2023-03-28, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Josh Jung, Jonah Heim, Robbie Grossman, Mitch Garver, Ezequiel Duran,TEX
2023-02-25, Josh Lowe, Vidal Brujan, Harold Ramirez, Isaac Paredes, Francisco Mejia, Rene Pinto, Daniel Robertson, Kameron Misner, Ruben Cardenas,TB
2023-02-26, Jose Siri, Curtis Mead, Luke Raley, Christian Bethancourt, Jonathan Aranda, Charlie Culberson, Tristan Gray, Greg Jones, Grant Witherspoon,TB
2023-02-27, Yandy Diaz, Manuel Margot, Wander Franco, Randy Arozarena, Brandon Lowe, Harold Ramirez, Francisco Mejia, Isaac Paredes, Vidal Brujan,TB
2023-02-28, Jose Siri, Wander Franco, Christian Bethancourt, Luke Raley, Harold Ramirez, Kameron Misner, Curtis Mead, Rene Pinto, Daniel Robertson,TB
2023-03-01, Josh Lowe, Manuel Margot, Brandon Lowe, Randy Arozarena, Ben Gamel, Isaac Paredes, Christian Bethancourt, Jose Siri, Tristan Gray,TB
2023-03-02, Manuel Margot, Wander Franco, Randy Arozarena, Luke Raley, Harold Ramirez, Francisco Mejia, Charlie Culberson, Daniel Robertson, Rene Pinto,TB
2023-03-03, Josh Lowe, Jose Siri, Isaac Paredes, Jonathan Aranda, Francisco Mejia, Charlie Culberson, Vidal Brujan, Daniel Robertson, Austin Shenton,TB
2023-03-04, Josh Lowe, Randy Arozarena, Brandon Lowe, Manuel Margot, Luke Raley, Curtis Mead, Tristan Gray, Nick Dini, Josh Lowe,TB
2023-03-05, Vidal Brujan, Wander Franco, Randy Arozarena, Jonathan Aranda, Harold Ramirez, Francisco Mejia, Jose Siri, Isaac Paredes, Daniel Robertson,TB
2023-03-06, Josh Lowe, Curtis Mead, Brandon Lowe, Jose Siri, Luke Raley, Rene Pinto, Ben Gamel, Charlie Culberson, Daniel Robertson,TB
2023-03-07, Josh Lowe, Curtis Mead, Brandon Lowe, Manuel Margot, Ben Gamel, Nick Dini, Charlie Culberson, Grant Witherspoon, Greg Jones,TB
2023-03-09, Josh Lowe, Manuel Margot, Brandon Lowe, Curtis Mead, Luke Raley, Jose Siri, Greg Jones, Rene Pinto, Daniel Robertson,TB
2023-03-10, Yandy Diaz, Brandon Lowe, Manuel Margot, Vidal Brujan, Jose Siri, Charlie Culberson, Osleivis Basabe, Ruben Cardenas, Nick Dini,TB
2023-03-11, Josh Lowe, Vidal Brujan, Luke Raley, Rene Pinto, Ben Gamel, Ruben Cardenas, Austin Shenton, Greg Jones, Ronny Simon,TB
2023-03-12, Kameron Misner, Curtis Mead, Tristan Gray, Osleivis Basabe, Kyle Manzardo, Nick Dini, Grant Witherspoon, Niko Hulsizer, Gavin Collins,TB
2023-03-13, Yandy Diaz, Brandon Lowe, Manuel Margot, Luke Raley, Jose Siri, Josh Lowe, Rene Pinto, Daniel Robertson, Jordan Qsar,TB
2023-03-14, Yandy Diaz, Brandon Lowe, Manuel Margot, Tristan Gray, Jose Siri, Vidal Brujan, Charlie Culberson, Ben Gamel, Blake Hunt,TB
2023-03-15, Vidal Brujan, Rene Pinto, Ben Gamel, Luke Raley, Daniel Robertson, Kameron Misner, Jordan Qsar, Tristan Peters, Tanner Murray,TB
2023-03-16a, Kyle Manzardo, Niko Hulsizer, Tristan Gray, Ruben Cardenas, Logan Driscoll, Ronny Simon, Austin Shenton, Grant Witherspoon, Mason Auer,TB
2023-03-16b, Yandy Diaz, Brandon Lowe, Taylor Walls, Josh Lowe, Manuel Margot, Jose Siri, Charlie Culberson, Nick Dini, Daniel Robertson,TB
2023-03-17, Josh Lowe, Christian Bethancourt, Luke Raley, Kyle Manzardo, Charlie Culberson, Vidal Brujan, Kameron Misner, Ronny Simon, Jordan Qsar,TB
2023-03-18, Yandy Diaz, Taylor Walls, Manuel Margot, Brandon Lowe, Francisco Mejia, Jose Siri, Rene Pinto, Ben Gamel, Tristan Gray,TB
2023-03-19, Yandy Diaz, Wander Franco, Harold Ramirez, Brandon Lowe, Manuel Margot, Luke Raley, Christian Bethancourt, Jose Siri, Daniel Robertson,TB
2023-03-20, Yandy Diaz, Wander Franco, Brandon Lowe, Harold Ramirez, Manuel Margot, Francisco Mejia, Taylor Walls, Jose Siri, Charlie Culberson,TB
2023-03-21, Josh Lowe, Rene Pinto, Luke Raley, Niko Hulsizer, Vidal Brujan, Ben Gamel, Carson Williams, Junior Caminero, Shane Sasaki,TB
2023-03-22, Yandy Diaz, Wander Franco, Christian Bethancourt, Brandon Lowe, Manuel Margot, Francisco Mejia, Harold Ramirez, Jose Siri, Taylor Walls,TB
2023-03-24, Yandy Diaz, Wander Franco, Luke Raley, Randy Arozarena, Brandon Lowe, Isaac Paredes, Josh Lowe, Jose Siri, Francisco Mejia,TB
2023-03-25, Jonathan Aranda, Tristan Gray, Yandy Diaz, Harold Ramirez, Christian Bethancourt, Manuel Margot, Taylor Walls, Jose Siri, Ben Gamel,TB
2023-03-26, Brandon Lowe, Harold Ramirez, Francisco Mejia, Randy Arozarena, Luke Raley, Taylor Walls, Jonathan Aranda, Tristan Gray, Vidal Brujan,TB
2023-03-27, Yandy Diaz, Isaac Paredes, Josh Lowe, Christian Bethancourt, Taylor Walls, Jose Siri, Daniel Robertson, Mason Auer, Cooper Kinney,TB
2023-02-25, Greg Allen, Christian Arroyo, Raimel Tapia, Rob Refsnyder, Bobby Dalbec, Narciso Crook, Caleb Hamilton, Matthew Lugo, David Hamilton,BOS
2023-02-26, Triston Casas, Rafael Devers, Justin Turner, Masataka Yoshida, Alex Verdugo, Enrique Hernandez, Adam Duvall, Connor Wong, Niko Goodrum,BOS
2023-02-27, Masataka Yoshida, Alex Verdugo, Justin Turner, Rafael Devers, Enrique Hernandez, Adam Duvall, Christian Arroyo, Reese McGuire, Jarren Duran,BOS
2023-02-28, Greg Allen, Triston Casas, Bobby Dalbec, Raimel Tapia, Rob Refsnyder, Jorge Alfaro, Connor Wong, Nick Sogard, David Hamilton,BOS
2023-03-01, Raimel Tapia, Triston Casas, Bobby Dalbec, Christian Arroyo, Reese McGuire, Niko Goodrum, Greg Allen, Wilyer Abreu, Enmanuel Valdez,BOS
2023-03-02, Enrique Hernandez, Rafael Devers, Justin Turner, Adam Duvall, Rob Refsnyder, Christian Arroyo, Jorge Alfaro, Jarren Duran, Ryan Fitzgerald,BOS
2023-03-03, Raimel Tapia, Alex Verdugo, Justin Turner, Triston Casas, Adam Duvall, Bobby Dalbec, Reese McGuire, Enmanuel Valdez, David Hamilton,BOS
2023-03-04, Enrique Hernandez, Rafael Devers, Christian Arroyo, Triston Casas, Jorge Alfaro, Jarren Duran, Rob Refsnyder, Raimel Tapia, Greg Allen,BOS
2023-03-05, Christian Arroyo, Alex Verdugo, Justin Turner, Adam Duvall, Triston Casas, Bobby Dalbec, Jarren Duran, Reese McGuire, Christian Koss,BOS
2023-03-06, Enrique Hernandez, Rafael Devers, Justin Turner, Adam Duvall, Raimel Tapia, Jorge Alfaro, Rob Refsnyder, Daniel Palka, Enmanuel Valdez,BOS
2023-03-07, Greg Allen, Rob Refsnyder, Triston Casas, Christian Arroyo, Bobby Dalbec, Reese McGuire, Daniel Palka, Ceddanne Rafaela, David Hamilton,BOS
2023-03-09, Enmanuel Valdez, Ceddanne Rafaela, Daniel Palka, Niko Goodrum, Reese McGuire, Narciso Crook, Nick Sogard, David Hamilton, Tyler Dearden,BOS
2023-03-10, Christian Arroyo, Triston Casas, Adam Duvall, Raimel Tapia, Rob Refsnyder, Bobby Dalbec, Caleb Hamilton, Niko Goodrum, Christian Koss,BOS
2023-03-11, Greg Allen, Triston Casas, Adam Duvall, Christian Arroyo, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Niko Goodrum, David Hamilton,BOS
2023-03-12a, Raimel Tapia, Triston Casas, Adam Duvall, Christian Arroyo, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Greg Allen, Christian Koss,BOS
2023-03-12b, Enmanuel Valdez, Ceddanne Rafaela, Daniel Palka, Niko Goodrum, Caleb Hamilton, Narciso Crook, David Hamilton, Nick Sogard, Nick Decker,BOS
2023-03-13, Enmanuel Valdez, Ceddanne Rafaela, Daniel Palka, Niko Goodrum, Stephen Scott, Narciso Crook, David Hamilton, Nick Sogard, Miguel Bleis,BOS
2023-03-14, Raimel Tapia, Triston Casas, Adam Duvall, Christian Arroyo, Rob Refsnyder, Bobby Dalbec, Ronaldo Hernandez, Greg Allen, Christian Koss,BOS
2023-03-15, Christian Arroyo, Triston Casas, Adam Duvall, Raimel Tapia, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Greg Allen, Niko Goodrum,BOS
2023-03-17, Christian Arroyo, Triston Casas, Adam Duvall, Raimel Tapia, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Greg Allen, Niko Goodrum,BOS
2023-03-18a, Miguel Bleis, Marcelo Mayer, Caleb Hamilton, Niko Kavadas, Matthew Lugo, Alex Binelas, Eddinson Paulino, Miguel Ugueto, Gilberto Jimenez,BOS
2023-03-18b, Christian Arroyo, Rafael Devers, Adam Duvall, Triston Casas, Rob Refsnyder, Bobby Dalbec, Reese McGuire, Raimel Tapia, Greg Allen,BOS
2023-03-19, Greg Allen, Niko Goodrum, Jorge Alfaro, Daniel Palka, Narciso Crook, Christian Koss, Ryan Fitzgerald, Ronaldo Hernandez, Nick Sogard,BOS
2023-03-20, Christian Arroyo, Rafael Devers, Justin Turner, Triston Casas, Adam Duvall, Raimel Tapia, Rob Refsnyder, Reese McGuire, Enrique Hernandez,BOS
2023-03-21, Christian Arroyo, Bobby Dalbec, Adam Duvall, Daniel Palka, Rob Refsnyder, Raimel Tapia, Jorge Alfaro, Greg Allen, Niko Goodrum,BOS
2023-03-22, Christian Arroyo, Rafael Devers, Justin Turner, Adam Duvall, Raimel Tapia, Enrique Hernandez, Reese McGuire, Rob Refsnyder, Bobby Dalbec,BOS
2023-03-23, Jarren Duran, Triston Casas, Bobby Dalbec, Daniel Palka, Jorge Alfaro, Niko Goodrum, Greg Allen, Ronaldo Hernandez, Nick Yorke,BOS
2023-03-24, Alex Verdugo, Rafael Devers, Justin Turner, Masataka Yoshida, Adam Duvall, Triston Casas, Christian Arroyo, Reese McGuire, Enrique Hernandez,BOS
2023-03-25, David Hamilton, Ceddanne Rafaela, Enmanuel Valdez, Wilyer Abreu, Ronaldo Hernandez, Ryan Fitzgerald, Narciso Crook, Niko Kavadas, Nick Sogard,BOS
2023-03-26, Alex Verdugo, Rafael Devers, Justin Turner, Masataka Yoshida, Adam Duvall, Triston Casas, Christian Arroyo, Reese McGuire, Enrique Hernandez,BOS
2023-03-27, Alex Verdugo, Rafael Devers, Justin Turner, Masataka Yoshida, Adam Duvall, Triston Casas, Enrique Hernandez, Connor Wong, Yu Chang,BOS
2023-03-28, Alex Verdugo, Rafael Devers, Justin Turner, Masataka Yoshida, Adam Duvall, Triston Casas, Christian Arroyo, Reese McGuire, Enrique Hernandez,BOS
2023-02-25, Jonathan India, Tyler Stephenson, Wil Myers, Chad Pinder, Will Benson, Luke Maile, Jose Barrero, Stuart Fairchild, Jason Vosler,CIN
2023-02-26, Jake Fraley, Curt Casali, Spencer Steer, TJ Friedl, Matt Reynolds, Matt Reynolds, Elly De La Cruz, Nick Solak, Richie Martin,CIN
2023-02-27, Jonathan India, Tyler Stephenson, Wil Myers, Chad Pinder, Kevin Newman, Will Benson, Luke Maile, Noelvi Marte, Christian Encarnacion-Strand,CIN
2023-02-28, Jake Fraley, Tyler Stephenson, Chad Pinder, TJ Friedl, Spencer Steer, Will Benson, Jose Barrero, Luke Maile, Stuart Fairchild,CIN
2023-03-01, Jonathan India, Curt Casali, Jason Vosler, Kevin Newman, Elly De La Cruz, Nick Solak, Alex McGarry, Henry Ramos, Michael Siani,CIN
2023-03-03, Jonathan India, Tyler Stephenson, Wil Myers, Jake Fraley, Chad Pinder, Curt Casali, TJ Friedl, Kevin Newman, Spencer Steer,CIN
2023-03-04a, Kevin Newman, Wil Myers, Chad Pinder, Curt Casali, Jason Vosler, Elly De La Cruz, Nick Solak, Alejo Lopez, Henry Ramos,CIN
2023-03-04b, Jake Fraley, Jonathan India, Tyler Stephenson, TJ Friedl, Luke Maile, Spencer Steer, Jose Barrero, Christian Encarnacion-Strand, Stuart Fairchild,CIN
2023-03-05a, Will Benson, Kevin Newman, Wil Myers, Chad Pinder, Jason Vosler, Nick Solak, Elly De La Cruz, Noelvi Marte, Austin Romine,CIN
2023-03-05b, Jonathan India, Tyler Stephenson, Jake Fraley, TJ Friedl, Spencer Steer, Jose Barrero, Matt McLain, Michael Siani, Alex McGarry,CIN
2023-03-06, Will Benson, Jose Barrero, Jason Vosler, Curt Casali, Nick Solak, Luke Maile, Christian Encarnacion-Strand, Richie Martin, Allan Cerda,CIN
2023-03-07, Jonathan India, Tyler Stephenson, Wil Myers, Jake Fraley, Chad Pinder, TJ Friedl, Kevin Newman, Spencer Steer, Luke Maile,CIN
2023-03-08, Jonathan India, Tyler Stephenson, Wil Myers, Jake Fraley, Curt Casali, Spencer Steer, Jose Barrero, Will Benson, Christian Encarnacion-Strand,CIN
2023-03-09, Kevin Newman, TJ Friedl, Chad Pinder, Will Benson, Luke Maile, Elly De La Cruz, Alejo Lopez, Stuart Fairchild, Jason Vosler,CIN
2023-03-10a, Jonathan India, Tyler Stephenson, Jake Fraley, Chad Pinder, Curt Casali, Kevin Newman, Will Benson, Stuart Fairchild, Noelvi Marte,CIN
2023-03-10b, TJ Friedl, Wil Myers, Spencer Steer, Jose Barrero, Nick Solak, Elly De La Cruz, Luke Maile, Christian Encarnacion-Strand, Matt McLain,CIN
2023-03-11, Jonathan India, Tyler Stephenson, Jake Fraley, Kevin Newman, Chad Pinder, Alejo Lopez, Stuart Fairchild, Richie Martin, Austin Romine,CIN
2023-03-12, Will Benson, Joey Votto, Wil Myers, TJ Friedl, Curt Casali, Spencer Steer, Jose Barrero, Luke Maile, Alejo Lopez,CIN
2023-03-13, Jonathan India, Wil Myers, Jake Fraley, Tyler Stephenson, TJ Friedl, Kevin Newman, Will Benson, Spencer Steer, Luke Maile,CIN
2023-03-14, Jonathan India, Joey Votto, Jake Fraley, Tyler Stephenson, Chad Pinder, Will Benson, Spencer Steer, Jose Barrero, Stuart Fairchild,CIN
2023-03-17, Jonathan India, Joey Votto, Wil Myers, Tyler Stephenson, Jake Fraley, Will Benson, Spencer Steer, Curt Casali, Jose Barrero,CIN
2023-03-18, Kevin Newman, TJ Friedl, Chad Pinder, Luke Maile, Jason Vosler, Alejo Lopez, Stuart Fairchild, Noelvi Marte, Alex McGarry,CIN
2023-03-19, Jonathan India, Joey Votto, Wil Myers, Tyler Stephenson, Jake Fraley, Will Benson, Spencer Steer, Chad Pinder, Jose Barrero,CIN
2023-03-20, Jonathan India, Joey Votto, Wil Myers, Tyler Stephenson, Jake Fraley, Kevin Newman, TJ Friedl, Spencer Steer, Chad Pinder,CIN
2023-03-22, Jonathan India, Joey Votto, Wil Myers, Tyler Stephenson, TJ Friedl, Kevin Newman, Spencer Steer, Curt Casali, Will Benson,CIN
2023-03-23, Jonathan India, Joey Votto, Tyler Stephenson, Jake Fraley, Wil Myers, TJ Friedl, Henry Ramos, Nick Senzel, Jose Barrero,CIN
2023-03-24, Kevin Newman, Spencer Steer, Jose Barrero, Will Benson, Curt Casali, Henry Ramos, Luke Maile, Matt Reynolds, Jason Vosler,CIN
2023-03-25, Jonathan India, Joey Votto, Jake Fraley, Tyler Stephenson, Wil Myers, TJ Friedl, Spencer Steer, Curt Casali, Jose Barrero,CIN
2023-03-26a, Kevin Newman, TJ Friedl, Will Benson, Luke Maile, Henry Ramos, Jason Vosler, Matt Reynolds, Matt McLain, Daniel Vellojin,CIN
2023-03-26b, Jonathan India, Jake Fraley, Wil Myers, Tyler Stephenson, Spencer Steer, Curt Casali, Jose Barrero, Stuart Fairchild, Alejo Lopez,CIN
2023-02-25, Harold Castro, Kris Bryant, Ryan McMahon, C.J. Cron, Elias Diaz, Sean Bouchard, Nolan Jones, Alan Trejo, Cole Tucker,COL
2023-02-26, Charlie Blackmon, Brendan Rodgers, Elehuris Montero, Michael Toglia, Sean Bouchard, Ezequiel Tovar, Brian Serven, Zac Veen, Brenton Doyle,COL
2023-02-27, Yonathan Daza, Kris Bryant, Ryan McMahon, C.J. Cron, Harold Castro, Elias Diaz, Nolan Jones, Alan Trejo, Yonathan Daza,COL
2023-02-28, Charlie Blackmon, Brendan Rodgers, Elehuris Montero, Michael Toglia, Sean Bouchard, Nolan Jones, Ezequiel Tovar, Zac Veen, Brian Serven,COL
2023-03-01, Yonathan Daza, Kris Bryant, Ryan McMahon, C.J. Cron, Harold Castro, Elias Diaz, Ezequiel Tovar, Alan Trejo, Brenton Doyle,COL
2023-03-02, Zac Veen, Charlie Blackmon, Elehuris Montero, Michael Toglia, Sean Bouchard, Alan Trejo, Cole Tucker, Brian Serven, Coco Montes,COL
2023-03-03, Yonathan Daza, Kris Bryant, Charlie Blackmon, C.J. Cron, Ryan McMahon, Elias Diaz, Harold Castro, Elehuris Montero, Ezequiel Tovar,COL
2023-03-04, Ezequiel Tovar, Cole Tucker, Sean Bouchard, Michael Toglia, Alan Trejo, Nolan Jones, Zac Veen, Brenton Doyle, Brian Serven,COL
2023-03-05, Charlie Blackmon, Kris Bryant, Ryan McMahon, C.J. Cron, Harold Castro, Elias Diaz, Elehuris Montero, Yonathan Daza, Ezequiel Tovar,COL
2023-03-06a, Yonathan Daza, Charlie Blackmon, Kris Bryant, C.J. Cron, Ryan McMahon, Elias Diaz, Harold Castro, Elehuris Montero, Alan Trejo,COL
2023-03-06b, Cole Tucker, Zac Veen, Sean Bouchard, Michael Toglia, Nolan Jones, Brian Serven, Brenton Doyle, Warming Bernabel, Julio Carreras,COL
2023-03-08, Charlie Blackmon, Yonathan Daza, Ryan McMahon, C.J. Cron, Sean Bouchard, Elehuris Montero, Michael Toglia, Ezequiel Tovar, Brian Serven,COL
2023-03-10, Yonathan Daza, Kris Bryant, Ryan McMahon, C.J. Cron, Brenton Doyle, Elehuris Montero, Harold Castro, Michael Toglia, Brian Serven,COL
2023-03-11, Yonathan Daza, Ezequiel Tovar, Ryan McMahon, C.J. Cron, Mike Moustakas, Elehuris Montero, Cole Tucker, Zac Veen, Brian Serven,COL
2023-03-12, Yonathan Daza, Harold Castro, Kris Bryant, Mike Moustakas, Elehuris Montero, Ezequiel Tovar, Michael Toglia, Nolan Jones, Jonathan Morales,COL
2023-03-13, Harold Castro, Michael Toglia, Ryan McMahon, C.J. Cron, Mike Moustakas, Zac Veen, Brenton Doyle, Brian Serven, Julio Carreras,COL
2023-03-14, Yonathan Daza, Ezequiel Tovar, Ryan McMahon, C.J. Cron, Elehuris Montero, Michael Toglia, Brian Serven, Nolan Jones, Cole Tucker,COL
2023-03-16, Yonathan Daza, Kris Bryant, Ryan McMahon, Elehuris Montero, Mike Moustakas, Michael Toglia, Harold Castro, Ezequiel Tovar, Brian Serven,COL
2023-03-17, Harold Castro, Yonathan Daza, Mike Moustakas, Elias Diaz, Michael Toglia, Coco Montes, Nolan Jones, Zac Veen, Cole Tucker,COL
2023-03-18a, Yonathan Daza, Harold Castro, Elias Diaz, Mike Moustakas, Jonathan Morales, Aaron Schunk, Hunter Stovall, Yanquiel Fernandez, Julio Carreras,COL
2023-03-18b, Ezequiel Tovar, Kris Bryant, Ryan McMahon, Elehuris Montero, Michael Toglia, Nolan Jones, Brenton Doyle, Brian Serven, Zac Veen,COL
2023-03-19a, Yonathan Daza, Harold Castro, Elias Diaz, Mike Moustakas, Jonathan Morales, Grant Lavigne, Yanquiel Fernandez, Julio Carreras, Jameson Hannah,COL
2023-03-19b, Ezequiel Tovar, Kris Bryant, Ryan McMahon, Elehuris Montero, Michael Toglia, Nolan Jones, Brenton Doyle, Brian Serven, Zac Veen,COL
2023-03-20, Yonathan Daza, Michael Toglia, Elehuris Montero, Mike Moustakas, Elias Diaz, Coco Montes, Zac Veen, Brenton Doyle, Cole Tucker,COL
2023-03-21, Harold Castro, Kris Bryant, Ryan McMahon, Nolan Jones, Coco Montes, Brenton Doyle, Grant Lavigne, Brian Serven, Cole Tucker,COL
2023-03-22, Yonathan Daza, Harold Castro, Ryan McMahon, Elehuris Montero, Mike Moustakas, Elias Diaz, Michael Toglia, Ezequiel Tovar, Brian Serven,COL
2023-03-24, Yonathan Daza, Kris Bryant, Ryan McMahon, Elehuris Montero, Mike Moustakas, Elias Diaz, Harold Castro, Alan Trejo, Ezequiel Tovar,COL
2023-03-25, Yonathan Daza, Charlie Blackmon, Kris Bryant, Ryan McMahon, Mike Moustakas, Michael Toglia, Alan Trejo, Ezequiel Tovar, Brian Serven,COL
2023-03-26a, Yonathan Daza, Kris Bryant, Ryan McMahon, C.J. Cron, Charlie Blackmon, Elehuris Montero, Elias Diaz, Ezequiel Tovar, Brenton Doyle,COL
2023-03-26b, Harold Castro, Alan Trejo, Coco Montes, Michael Toglia, Nolan Jones, Brian Serven, Jonathan Morales, Jimmy Herron, Jameson Hannah,COL
2023-03-27, Charlie Blackmon, Yonathan Daza, Ryan McMahon, Elehuris Montero, Mike Moustakas, Michael Toglia, Harold Castro, Ezequiel Tovar, Brian Serven,COL
2023-03-28, Yonathan Daza, Charlie Blackmon, Kris Bryant, C.J. Cron, Ryan McMahon, Elehuris Montero, Harold Castro, Elias Diaz, Ezequiel Tovar,COL
2023-02-24, Bobby Witt Jr., Michael Massey, Salvador Perez, Vinnie Pasquantino, Franmil Reyes, Johan Camargo, Kyle Isbel, Nate Eaton, John Rave,KC
2023-02-25, Matt Beaty, Hunter Dozier, MJ Melendez, Matt Duffy, Nicky Lopez, Dairon Blanco, Nick Pratto, Tyler Gentry, Tyler Tolbert,KC
2023-02-26, Bobby Witt Jr., Kyle Isbel, Salvador Perez, Vinnie Pasquantino, Franmil Reyes, Johan Camargo, Dairon Blanco, Nate Eaton, Maikel Garcia,KC
2023-02-27, Nicky Lopez, Hunter Dozier, MJ Melendez, Michael Massey, Samad Taylor, Matt Beaty, Tyler Gentry, John Rave, Luca Tresh,KC
2023-02-28, Bobby Witt Jr., Kyle Isbel, Salvador Perez, Vinnie Pasquantino, Matt Duffy, Nick Pratto, Johan Camargo, Edward Olivares, Nate Eaton,KC
2023-03-01, Nicky Lopez, MJ Melendez, Franmil Reyes, Vinnie Pasquantino, Matt Beaty, Dairon Blanco, Michael Massey, Nick Loftin, John Rave,KC
2023-03-02, Bobby Witt Jr., MJ Melendez, Salvador Perez, Nick Pratto, Matt Duffy, Johan Camargo, Edward Olivares, Kyle Isbel, Nate Eaton,KC
2023-03-03, Bobby Witt Jr., Michael Massey, Hunter Dozier, Matt Beaty, Franmil Reyes, Maikel Garcia, Dairon Blanco, Jose Briceno, Samad Taylor,KC
2023-03-04a, MJ Melendez, Salvador Perez, Nick Pratto, Matt Duffy, Johan Camargo, Kyle Isbel, Tyler Tolbert, John Rave, Clay Dungan,KC
2023-03-04b, Bobby Witt Jr., Hunter Dozier, Matt Beaty, Franmil Reyes, Edward Olivares, Michael Massey, Freddy Fermin, Dairon Blanco, Nate Eaton,KC
2023-03-05, MJ Melendez, Salvador Perez, Nick Pratto, Matt Duffy, Kyle Isbel, Maikel Garcia, Tyler Gentry, Samad Taylor, Jose Briceno,KC
2023-03-06, Bobby Witt Jr., Michael Massey, Hunter Dozier, Johan Camargo, Franmil Reyes, Nate Eaton, Maikel Garcia, Dairon Blanco, Freddy Fermin,KC
2023-03-08, Jackie Bradley Jr., Hunter Dozier, Nick Pratto, Franmil Reyes, Michael Massey, Edward Olivares, Kyle Isbel, Freddy Fermin, Tyler Tolbert,KC
2023-03-10, Jackie Bradley Jr., Hunter Dozier, Nick Pratto, Franmil Reyes, Nate Eaton, Edward Olivares, Maikel Garcia, Kyle Isbel, Freddy Fermin,KC
2023-03-11, Kyle Isbel, Nate Eaton, Matt Beaty, Johan Camargo, Nick Pratto, Matt Duffy, Samad Taylor, Tyler Gentry, Logan Porter,KC
2023-03-12, Jackie Bradley Jr., Edward Olivares, Matt Beaty, Hunter Dozier, Franmil Reyes, Johan Camargo, Michael Massey, Maikel Garcia, Freddy Fermin,KC
2023-03-14a, Nate Eaton, Edward Olivares, Jackie Bradley Jr., Maikel Garcia, Nick Loftin, Nick Pratto, Tyler Gentry, Jose Briceno, Kyle Isbel,KC
2023-03-14b, Dairon Blanco, Hunter Dozier, Michael Massey, Franmil Reyes, Matt Duffy, Johan Camargo, Freddy Fermin, Samad Taylor, Jakson Reetz,KC
2023-03-15, Nate Eaton, Nick Pratto, Nick Loftin, John Rave, Tyler Gentry, Clay Dungan, Logan Porter, Tyler Tolbert, Jean Ramirez,KC
2023-03-16, Jackie Bradley Jr., Hunter Dozier, Matt Beaty, Franmil Reyes, Michael Massey, Edward Olivares, Kyle Isbel, Kyle Isbel, Freddy Fermin,KC
2023-03-17, Matt Duffy, Maikel Garcia, Nick Pratto, Jose Briceno, Dairon Blanco, John Rave, Tyler Gentry, CJ Alexander, Cayden Wallace,KC
2023-03-18a, Jackie Bradley Jr., Matt Duffy, Hunter Dozier, Tyler Gentry, Maikel Garcia, Nate Eaton, Nick Loftin, Dairon Blanco, Luca Tresh,KC
2023-03-18b, Kyle Isbel, Edward Olivares, Michael Massey, Franmil Reyes, Matt Beaty, Nick Pratto, Jakson Reetz, John Rave, Clay Dungan,KC
2023-03-19a, Maikel Garcia, Nate Eaton, Matt Duffy, Hunter Dozier, Dairon Blanco, Freddy Fermin, Tyler Gentry, Robbie Glendinning, Samad Taylor,KC
2023-03-19b, Michael Massey, Franmil Reyes, Nick Pratto, Matt Beaty, Edward Olivares, Kyle Isbel, Tyler Tolbert, Clay Dungan, Logan Porter,KC
2023-03-21, MJ Melendez, Vinnie Pasquantino, Hunter Dozier, Michael Massey, Nicky Lopez, Tyler Gentry, Jackie Bradley Jr., Kyle Isbel, Jakson Reetz,KC
2023-03-22, Matt Duffy, Edward Olivares, Matt Beaty, Franmil Reyes, Dairon Blanco, Nate Eaton, Tyler Gentry, Clay Dungan, Jose Briceno,KC
2023-03-23, Jackie Bradley Jr., Vinnie Pasquantino, Salvador Perez, Matt Beaty, Michael Massey, Nicky Lopez, Kyle Isbel, Jakson Reetz, Nick Loftin,KC
2023-03-24, Bobby Witt Jr., MJ Melendez, Franmil Reyes, Vinnie Pasquantino, Edward Olivares, Jackie Bradley Jr., Matt Duffy, Kyle Isbel, Nate Eaton,KC
2023-03-25, MJ Melendez, Bobby Witt Jr., Salvador Perez, Hunter Dozier, Franmil Reyes, Michael Massey, Matt Duffy, Nicky Lopez, John Rave,KC
2023-03-26, Maikel Garcia, Samad Taylor, Nick Pratto, Tyler Gentry, Gavin Cross, Nick Loftin, Tucker Bradley, Freddy Fermin, Carter Jensen,KC
