date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,team
2024-02-27a, Riley Greene, Spencer Torkelson, Mark Canha, Gio Urshela, Colt Keith, Javier Baez, Carson Kelly, Justice Bigbie, Akil Baddoo,DET
2024-02-27b, Parker Meadows, Justyn-Henry Malloy, Zach McKinstry, Jake Rogers, Matt Vierling, Bligh Madris, Keston Hiura, Wenceel Perez, Ryan Kreidler,DET
2024-02-28, Parker Meadows, Gio Urshela, Zach McKinstry, Carson Kelly, Andy Ibanez, Bligh Madris, Justice Bigbie, Andre Lipcius, Eddys Leonard,DET
2024-02-29, Akil Baddoo, Ryan Kreidler, Andy Ibanez, Justyn-Henry Malloy, Jace Jung, Ryan Vilade, Dillon Dingler, TJ Hopkins, Anthony Bemboom,DET
2024-03-01, Matt Vierling, Gio Urshela, Riley Greene, Spencer Torkelson, Mark Canha, Javier Baez, Keston Hiura, Jake Rogers, Parker Meadows,DET
2024-03-02, Parker Meadows, Zach McKinstry, Riley Greene, Spencer Torkelson, Colt Keith, Andy Ibanez, Bligh Madris, Justice Bigbie, Carson Kelly,DET
2024-03-03, Matt Vierling, Andy Ibanez, Mark Canha, Javier Baez, Gio Urshela, Jake Rogers, Zach McKinstry, Justyn-Henry Malloy, Akil Baddoo,DET
2024-03-04, Parker Meadows, Riley Greene, Spencer Torkelson, Mark Canha, Colt Keith, Javier Baez, Gio Urshela, Jake Rogers, Matt Vierling,DET
2024-03-05, Zach McKinstry, Wenceel Perez, Kerry Carpenter, Justyn-Henry Malloy, Colt Keith, Carson Kelly, Bligh Madris, Ryan Vilade, Ryan Kreidler,DET
2024-03-07a, Parker Meadows, Riley Greene, Spencer Torkelson, Mark Canha, Colt Keith, Carson Kelly, Buddy Kennedy, Jace Jung, Ryan Kreidler,DET
2024-03-07b, Zach McKinstry, Gio Urshela, Javier Baez, Kerry Carpenter, Jake Rogers, Andy Ibanez, Matt Vierling, Justyn-Henry Malloy, Akil Baddoo,DET
2024-03-08, Parker Meadows, Gio Urshela, Riley Greene, Spencer Torkelson, Mark Canha, Matt Vierling, Jake Rogers, Buddy Kennedy, Eddys Leonard,DET
2024-03-09, Matt Vierling, Gio Urshela, Kerry Carpenter, Javier Baez, Colt Keith, Carson Kelly, Zach McKinstry, Keston Hiura, Akil Baddoo,DET
2024-03-10, Parker Meadows, Andy Ibanez, Riley Greene, Spencer Torkelson, Mark Canha, Colt Keith, Jake Rogers, Buddy Kennedy, Ryan Kreidler,DET
2024-03-11, Andy Ibanez, Justyn-Henry Malloy, Riley Greene, Spencer Torkelson, Kerry Carpenter, Jake Rogers, Colt Keith, Ryan Kreidler, Parker Meadows,DET
2024-03-12, Matt Vierling, Zach McKinstry, Mark Canha, Kerry Carpenter, Javier Baez, Gio Urshela, Bligh Madris, Carson Kelly, Akil Baddoo,DET
2024-03-13, Parker Meadows, Matt Vierling, Riley Greene, Spencer Torkelson, Mark Canha, Colt Keith, Javier Baez, Gio Urshela, Jake Rogers,DET
2024-03-14, Parker Meadows, Riley Greene, Spencer Torkelson, Kerry Carpenter, Mark Canha, Colt Keith, Carson Kelly, Zach McKinstry, Ryan Kreidler,DET
2024-03-15a, Parker Meadows, Gio Urshela, Riley Greene, Spencer Torkelson, Carson Kelly, Jace Jung, Justyn-Henry Malloy, Akil Baddoo, Ryan Kreidler,DET
2024-03-15b, Matt Vierling, Andy Ibanez, Kerry Carpenter, Javier Baez, Jake Rogers, Colt Keith, Dillon Dingler, Keston Hiura, Buddy Kennedy,DET
2024-03-16, Matt Vierling, Gio Urshela, Kerry Carpenter, Mark Canha, Javier Baez, Zach McKinstry, Justyn-Henry Malloy, Jake Rogers, Eddys Leonard,DET
2024-03-17, Parker Meadows, Riley Greene, Spencer Torkelson, Mark Canha, Colt Keith, Javier Baez, Zach McKinstry, Andy Ibanez, Carson Kelly,DET
2024-03-19, Matt Vierling, Spencer Torkelson, Riley Greene, Mark Canha, Javier Baez, Colt Keith, Jake Rogers, Gio Urshela, Parker Meadows,DET
2024-03-20, Zach McKinstry, Matt Vierling, Kerry Carpenter, Carson Kelly, Colt Keith, Justyn-Henry Malloy, Keston Hiura, Wenceel Perez, Ryan Kreidler,DET
2024-03-21, Parker Meadows, Riley Greene, Spencer Torkelson, Kerry Carpenter, Mark Canha, Colt Keith, Javier Baez, Gio Urshela, Carson Kelly,DET
2024-03-22, Parker Meadows, Riley Greene, Spencer Torkelson, Kerry Carpenter, Mark Canha, Colt Keith, Matt Vierling, Javier Baez, Jake Rogers,DET
2024-03-23a, Parker Meadows, Riley Greene, Spencer Torkelson, Kerry Carpenter, Mark Canha, Colt Keith, Javier Baez, Zach McKinstry, Carson Kelly,DET
2024-03-23b, Matt Vierling, Andy Ibanez, Justyn-Henry Malloy, Jake Rogers, Gio Urshela, Ryan Kreidler, Eddys Leonard, Ryan Vilade, Akil Baddoo,DET
2024-03-24, Parker Meadows, Riley Greene, Spencer Torkelson, Kerry Carpenter, Javier Baez, Colt Keith, Gio Urshela, Justyn-Henry Malloy, Carson Kelly,DET
2024-03-26, Parker Meadows, Spencer Torkelson, Riley Greene, Kerry Carpenter, Mark Canha, Colt Keith, Gio Urshela, Javier Baez, Jake Rogers,DET
2024-02-24, Kyle Farmer, Carlos Santana, Royce Lewis, Max Kepler, Ryan Jeffers, Edouard Julien, Willi Castro, Alex Kirilloff, Austin Martin,MIN
2024-02-25, Alex Kirilloff, Christian Vazquez, Matt Wallner, Brooks Lee, Trevor Larnach, Emmanuel Rodriguez, Yunior Severino, Michael Helman, Niko Goodrum,MIN
2024-02-26, Carlos Santana, Brooks Lee, Edouard Julien, Jose Miranda, Austin Martin, Jair Camargo, Emmanuel Rodriguez, Anthony Prato, Michael Helman,MIN
2024-02-27, Willi Castro, Byron Buxton, Carlos Correa, Royce Lewis, Kyle Farmer, Max Kepler, Ryan Jeffers, Christian Vazquez, Alex Kirilloff,MIN
2024-02-28, Edouard Julien, Carlos Santana, Max Kepler, Matt Wallner, Christian Vazquez, Trevor Larnach, Brooks Lee, Emmanuel Rodriguez, Niko Goodrum,MIN
2024-02-29, Alex Kirilloff, Kyle Farmer, Matt Wallner, Ryan Jeffers, Trevor Larnach, Willi Castro, Jose Miranda, Brooks Lee, Austin Martin,MIN
2024-03-01, Edouard Julien, Carlos Correa, Byron Buxton, Royce Lewis, Max Kepler, Carlos Santana, Christian Vazquez, Manuel Margot, Kyle Farmer,MIN
2024-03-02, Willi Castro, Alex Kirilloff, Ryan Jeffers, Matt Wallner, Jose Miranda, Trevor Larnach, Brooks Lee, Austin Martin, Emmanuel Rodriguez,MIN
2024-03-03, Edouard Julien, Byron Buxton, Royce Lewis, Carlos Correa, Max Kepler, Carlos Santana, Christian Vazquez, Kyle Farmer, Manuel Margot,MIN
2024-03-04a, Carlos Santana, Max Kepler, Carlos Correa, Alex Kirilloff, Ryan Jeffers, Willi Castro, Kyle Farmer, Manuel Margot, Trevor Larnach,MIN
2024-03-04b, Edouard Julien, Royce Lewis, Brooks Lee, Matt Wallner, Austin Martin, Emmanuel Rodriguez, Niko Goodrum, Jair Camargo, Michael Helman,MIN
2024-03-05, Alex Kirilloff, Willi Castro, Christian Vazquez, Brooks Lee, Trevor Larnach, Jose Miranda, Austin Martin, Emmanuel Rodriguez, Niko Goodrum,MIN
2024-03-06, Edouard Julien, Carlos Correa, Byron Buxton, Royce Lewis, Max Kepler, Carlos Santana, Manuel Margot, Kyle Farmer, Jair Camargo,MIN
2024-03-08, Manuel Margot, Kyle Farmer, Edouard Julien, Jose Miranda, Brooks Lee, Alex Kirilloff, Austin Martin, Trevor Larnach, Jair Camargo,MIN
2024-03-09, Carlos Santana, Byron Buxton, Carlos Correa, Royce Lewis, Max Kepler, Christian Vazquez, Willi Castro, Austin Martin, Matt Wallner,MIN
2024-03-10, Alex Kirilloff, Byron Buxton, Carlos Correa, Royce Lewis, Max Kepler, Manuel Margot, Matt Wallner, Kyle Farmer, Jair Camargo,MIN
2024-03-11, Edouard Julien, Willi Castro, Carlos Santana, Kyle Farmer, Christian Vazquez, Manuel Margot, Brooks Lee, Austin Martin, Michael Helman,MIN
2024-03-12, Alex Kirilloff, Emmanuel Rodriguez, Matt Wallner, Jose Miranda, Yunior Severino, Jair Camargo, Austin Martin, Niko Goodrum, Anthony Prato,MIN
2024-03-13a, Brooks Lee, Edouard Julien, Jose Miranda, Matt Wallner, Trevor Larnach, Niko Goodrum, Michael Helman, Patrick Winkel, Carson McCusker,MIN
2024-03-13b, Carlos Santana, Byron Buxton, Carlos Correa, Royce Lewis, Willi Castro, Max Kepler, Christian Vazquez, Manuel Margot, Alex Kirilloff,MIN
2024-03-14, Edouard Julien, Byron Buxton, Carlos Correa, Royce Lewis, Max Kepler, Carlos Santana, Ryan Jeffers, Kyle Farmer, Manuel Margot,MIN
2024-03-15, Willi Castro, Alex Kirilloff, Kyle Farmer, Matt Wallner, Christian Vazquez, Jose Miranda, Brooks Lee, Niko Goodrum, Michael Helman,MIN
2024-03-16, Edouard Julien, Carlos Correa, Byron Buxton, Royce Lewis, Max Kepler, Carlos Santana, Ryan Jeffers, Manuel Margot, Willi Castro,MIN
2024-03-17, Edouard Julien, Brooks Lee, Alex Kirilloff, Matt Wallner, Trevor Larnach, Jose Miranda, Niko Goodrum, Michael Helman, Patrick Winkel,MIN
2024-03-18, Carlos Santana, Carlos Correa, Royce Lewis, Max Kepler, Ryan Jeffers, Kyle Farmer, Christian Vazquez, Manuel Margot, Kala'i Rosario,MIN
2024-03-20, Edouard Julien, Byron Buxton, Carlos Correa, Royce Lewis, Carlos Santana, Ryan Jeffers, Willi Castro, Manuel Margot, Gabriel Gonzalez,MIN
2024-03-21, Alex Kirilloff, Kyle Farmer, Brooks Lee, Matt Wallner, Michael Helman, Chris Williams, Anthony Prato, Carson McCusker, Alex Isola,MIN
2024-03-23, Edouard Julien, Carlos Correa, Byron Buxton, Royce Lewis, Max Kepler, Christian Vazquez, Matt Wallner, Willi Castro, Kyle Farmer,MIN
2024-03-24, Edouard Julien, Alex Kirilloff, Carlos Correa, Royce Lewis, Carlos Santana, Ryan Jeffers, Matt Wallner, Manuel Margot, Gabriel Gonzalez,MIN
2024-03-25, Byron Buxton, Carlos Santana, Kyle Farmer, Willi Castro, Christian Vazquez, Max Kepler, Manuel Margot, Alex Kirilloff, Michael Helman,MIN
2024-03-26, Edouard Julien, Byron Buxton, Carlos Correa, Royce Lewis, Max Kepler, Carlos Santana, Matt Wallner, Ryan Jeffers, Willi Castro,MIN
2024-02-23, Kevin Pillar, Paul DeJong, Andrew Vaughn, Bryan Ramos, Tim Elko, Dominic Fletcher, Rafael Ortega, Martin Maldonado, Nicky Lopez,CWS
2024-02-24, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Eloy Jimenez, Mike Moustakas, Gavin Sheets, Colson Montgomery, Max Stassi, Danny Mendick,CWS
2024-02-25, Nicky Lopez, Rafael Ortega, Andrew Vaughn, Gavin Sheets, Paul DeJong, Zach DeLoach, Kevin Pillar, Martin Maldonado, Lenyn Sosa,CWS
2024-02-26, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Eloy Jimenez, Mike Moustakas, Dominic Fletcher, Chuckie Robinson, Braden Shewmake, Danny Mendick,CWS
2024-02-27, Dominic Fletcher, Nicky Lopez, Eloy Jimenez, Andrew Vaughn, Mike Moustakas, Paul DeJong, Oscar Colas, Kevin Pillar, Max Stassi,CWS
2024-02-28, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Gavin Sheets, Colson Montgomery, Martin Maldonado, Zach DeLoach, Max Stassi, Zach Remillard,CWS
2024-02-29a, Nicky Lopez, Yoan Moncada, Andrew Vaughn, Eloy Jimenez, Paul DeJong, Kevin Pillar, Max Stassi, Peyton Burdick, Brett Phillips,CWS
2024-02-29b, Andrew Benintendi, Colson Montgomery, Luis Robert Jr., Mike Moustakas, Gavin Sheets, Dominic Fletcher, Martin Maldonado, Braden Shewmake, Lenyn Sosa,CWS
2024-03-01, Kevin Pillar, Paul DeJong, Andrew Vaughn, Eloy Jimenez, Peyton Burdick, Mike Moustakas, Korey Lee, Dominic Fletcher, Nicky Lopez,CWS
2024-03-02, Andrew Benintendi, Yoan Moncada, Eloy Jimenez, Mike Moustakas, Gavin Sheets, Martin Maldonado, Dominic Fletcher, Braden Shewmake, Danny Mendick,CWS
2024-03-03, Nicky Lopez, Paul DeJong, Andrew Vaughn, Gavin Sheets, Kevin Pillar, Rafael Ortega, Max Stassi, Zach DeLoach, Zach Remillard,CWS
2024-03-04, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Eloy Jimenez, Andrew Vaughn, Paul DeJong, Kevin Pillar, Martin Maldonado, Nicky Lopez,CWS
2024-03-06, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Eloy Jimenez, Andrew Vaughn, Dominic Fletcher, Paul DeJong, Max Stassi, Nicky Lopez,CWS
2024-03-07, Rafael Ortega, Yoan Moncada, Eloy Jimenez, Andrew Vaughn, Kevin Pillar, Paul DeJong, Mark Payton, Chuckie Robinson, Danny Mendick,CWS
2024-03-08, Andrew Benintendi, Nicky Lopez, Luis Robert Jr., Gavin Sheets, Mike Moustakas, Martin Maldonado, Dominic Fletcher, Zach DeLoach, Braden Shewmake,CWS
2024-03-09, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Eloy Jimenez, Andrew Vaughn, Gavin Sheets, Paul DeJong, Max Stassi, Nicky Lopez,CWS
2024-03-10, Dominic Fletcher, Yoan Moncada, Andrew Vaughn, Eloy Jimenez, Rafael Ortega, Paul DeJong, Kevin Pillar, Martin Maldonado, Nicky Lopez,CWS
2024-03-11, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Paul DeJong, Kevin Pillar, Gavin Sheets, Max Stassi, Zach Remillard, Braden Shewmake,CWS
2024-03-12, Andrew Benintendi, Dominic Fletcher, Luis Robert Jr., Eloy Jimenez, Andrew Vaughn, Mike Moustakas, Paul DeJong, Martin Maldonado, Nicky Lopez,CWS
2024-03-13, Nicky Lopez, Yoan Moncada, Andrew Vaughn, Eloy Jimenez, Paul DeJong, Rafael Ortega, Kevin Pillar, Korey Lee, Mark Payton,CWS
2024-03-14, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Andrew Vaughn, Kevin Pillar, Mike Moustakas, Chuckie Robinson, Zach Remillard, Danny Mendick,CWS
2024-03-15, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Andrew Vaughn, Paul DeJong, Kevin Pillar, Dominic Fletcher, Martin Maldonado, Nicky Lopez,CWS
2024-03-16a, Dominic Fletcher, Yoan Moncada, Andrew Vaughn, Rafael Ortega, Mark Payton, Zach Remillard, Martin Maldonado, Braden Shewmake, Brett Phillips,CWS
2024-03-16b, Andrew Benintendi, Nicky Lopez, Luis Robert Jr., Gavin Sheets, Kevin Pillar, Mike Moustakas, Paul DeJong, Max Stassi, Tim Elko,CWS
2024-03-17, Dominic Fletcher, Kevin Pillar, Paul DeJong, Eloy Jimenez, Gavin Sheets, Zach Remillard, Korey Lee, Nicky Lopez, Brett Phillips,CWS
2024-03-18, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Eloy Jimenez, Andrew Vaughn, Gavin Sheets, Max Stassi, Zach Remillard, Danny Mendick,CWS
2024-03-20, Andrew Benintendi, Mike Moustakas, Luis Robert Jr., Eloy Jimenez, Andrew Vaughn, Paul DeJong, Dominic Fletcher, Martin Maldonado, Nicky Lopez,CWS
2024-03-21, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Andrew Vaughn, Gavin Sheets, Zach DeLoach, Paul DeJong, Martin Maldonado, Nicky Lopez,CWS
2024-03-22a, Mark Payton, Oscar Colas, Zach Remillard, Gavin Sheets, Tim Elko, Zach DeLoach, Chuckie Robinson, Lenyn Sosa, Danny Mendick,CWS
2024-03-22b, Nicky Lopez, Yoan Moncada, Andrew Vaughn, Eloy Jimenez, Rafael Ortega, Paul DeJong, Dominic Fletcher, Martin Maldonado, Brett Phillips,CWS
2024-03-23, Andrew Benintendi, Yoan Moncada, Luis Robert Jr., Eloy Jimenez, Gavin Sheets, Korey Lee, Dominic Fletcher, Zach Remillard, Braden Shewmake,CWS
2024-03-24, Kevin Pillar, Paul DeJong, Andrew Vaughn, Korey Lee, Martin Maldonado, Braden Shewmake, Nicky Lopez, Rafael Ortega, Mark Payton,CWS
2024-02-24, Anthony Volpe, Trent Grisham, Oswaldo Cabrera, Everson Pereira, Ben Rortvedt, Luis Torrens, Oscar Gonzalez, Jorbit Vivas, Jordan Groshans,NYY
2024-02-25a, Oswald Peraza, Austin Wells, Oswaldo Cabrera, Everson Pereira, Jose Rojas, Greg Allen, Jeter Downs, T.J. Rumfield, Brandon Lockridge,NYY
2024-02-25b, Alex Verdugo, Juan Soto, Aaron Judge, Anthony Rizzo, Gleyber Torres, Josh VanMeter, Kevin Smith, J.C. Escarra, Carlos Narvaez,NYY
2024-02-26, DJ LeMahieu, Juan Soto, Gleyber Torres, Anthony Rizzo, Giancarlo Stanton, Alex Verdugo, Anthony Volpe, Trent Grisham, Ben Rortvedt,NYY
2024-02-27, Anthony Volpe, Austin Wells, Everson Pereira, Oswaldo Cabrera, Jose Rojas, Oscar Gonzalez, Spencer Jones, Carlos Narvaez, Jorbit Vivas,NYY
2024-02-29, DJ LeMahieu, Gleyber Torres, Anthony Rizzo, Giancarlo Stanton, Alex Verdugo, Anthony Volpe, Trent Grisham, Oscar Gonzalez, Ben Rortvedt,NYY
2024-03-01, DJ LeMahieu, Juan Soto, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Austin Wells, Oswaldo Cabrera, Everson Pereira, Jorbit Vivas,NYY
2024-03-02, Anthony Volpe, Alex Verdugo, Gleyber Torres, Trent Grisham, Jose Rojas, Kevin Smith, J.C. Escarra, Carlos Narvaez, T.J. Rumfield,NYY
2024-03-03, DJ LeMahieu, Juan Soto, Aaron Judge, Anthony Rizzo, Giancarlo Stanton, Austin Wells, Brandon Lockridge, Jorbit Vivas, Jeter Downs,NYY
2024-03-04, Anthony Volpe, Trent Grisham, Gleyber Torres, Austin Wells, Oswaldo Cabrera, Everson Pereira, Jose Rojas, Josh VanMeter, Spencer Jones,NYY
2024-03-05, Anthony Volpe, Trent Grisham, Everson Pereira, Austin Wells, Oswald Peraza, Oswaldo Cabrera, Oscar Gonzalez, Ben Rortvedt, Jeter Downs,NYY
2024-03-06, DJ LeMahieu, Juan Soto, Aaron Judge, Anthony Rizzo, Gleyber Torres, Giancarlo Stanton, Alex Verdugo, Luis Torrens, Oswald Peraza,NYY
2024-03-07, Anthony Volpe, Trent Grisham, Giancarlo Stanton, Austin Wells, Everson Pereira, Jose Rojas, Oscar Gonzalez, Oswaldo Cabrera, Anthony Volpe,NYY
2024-03-08, DJ LeMahieu, Juan Soto, Aaron Judge, Anthony Rizzo, Gleyber Torres, Alex Verdugo, Trent Grisham, Kevin Smith, Ben Rortvedt,NYY
2024-03-09, Anthony Volpe, Austin Wells, Oscar Gonzalez, Oswaldo Cabrera, Everson Pereira, Josh VanMeter, Jahmai Jones, Luis Gonzalez, Greg Allen,NYY
2024-03-10, DJ LeMahieu, Juan Soto, Aaron Judge, Anthony Rizzo, Gleyber Torres, Giancarlo Stanton, Alex Verdugo, Jose Trevino, Oswaldo Cabrera,NYY
2024-03-11a, Anthony Volpe, Juan Soto, Gleyber Torres, Ben Rortvedt, Everson Pereira, Josh VanMeter, Oscar Gonzalez, Oswaldo Cabrera, Greg Allen,NYY
2024-03-11b, DJ LeMahieu, Alex Verdugo, Anthony Rizzo, Giancarlo Stanton, Trent Grisham, Austin Wells, Kevin Smith, Luis Gonzalez, Jahmai Jones,NYY
2024-03-12, Trent Grisham, Anthony Volpe, Oswaldo Cabrera, Jose Trevino, Jose Rojas, Luis Torrens, Jorbit Vivas, Jahmai Jones, Greg Allen,NYY
2024-03-13, DJ LeMahieu, Juan Soto, Gleyber Torres, Anthony Rizzo, Giancarlo Stanton, Alex Verdugo, Anthony Volpe, Austin Wells, Greg Allen,NYY
2024-03-14, Alex Verdugo, Gleyber Torres, Anthony Rizzo, Jose Trevino, Trent Grisham, Oscar Gonzalez, Jorbit Vivas, Oswaldo Cabrera, Kevin Smith,NYY
2024-03-15, Alex Verdugo, Juan Soto, Gleyber Torres, Anthony Rizzo, Anthony Volpe, Austin Wells, Trent Grisham, Jose Trevino, Oswaldo Cabrera,NYY
2024-03-16, DJ LeMahieu, Juan Soto, Anthony Volpe, Giancarlo Stanton, Ben Rortvedt, Oscar Gonzalez, Jahmai Jones, Greg Allen, Jeter Downs,NYY
2024-03-17, Trent Grisham, Jose Trevino, Anthony Rizzo, Oscar Gonzalez, Oswaldo Cabrera, Everson Pereira, Luis Gonzalez, Kevin Smith, Caleb Durbin,NYY
2024-03-18, Anthony Volpe, Juan Soto, Gleyber Torres, Giancarlo Stanton, Alex Verdugo, Austin Wells, Trent Grisham, Kevin Smith, Oswaldo Cabrera,NYY
2024-03-20, Gleyber Torres, Juan Soto, Aaron Judge, Giancarlo Stanton, Anthony Rizzo, Anthony Volpe, Alex Verdugo, Jose Trevino, Kevin Smith,NYY
2024-03-21, Alex Verdugo, Anthony Volpe, Austin Wells, Oscar Gonzalez, Oswaldo Cabrera, Jose Rojas, Jahmai Jones, Caleb Durbin, Greg Allen,NYY
2024-03-22, Gleyber Torres, Juan Soto, Aaron Judge, Giancarlo Stanton, Trent Grisham, Anthony Volpe, Luis Torrens, Jose Trevino, Kevin Smith,NYY
2024-03-23a, Gleyber Torres, Juan Soto, Aaron Judge, Giancarlo Stanton, Alex Verdugo, Oswaldo Cabrera, Jose Rojas, Ben Rortvedt, Kevin Smith,NYY
2024-03-23b, Trent Grisham, Luis Torrens, Austin Wells, Jahmai Jones, Luis Gonzalez, Caleb Durbin, Ben Rice, Brandon Lockridge, Roderick Arias,NYY
2024-03-24, Luis Gonzalez, Caleb Durbin, Austin Wells, Luis Torrens, Josh VanMeter, Jahmai Jones, Ben Rortvedt, George Lombard Jr., Brandon Lockridge,NYY
2024-03-25, Gleyber Torres, Juan Soto, Aaron Judge, Anthony Rizzo, Alex Verdugo, Luis Torrens, Austin Wells, Roderick Arias, Benjamin Cowles,NYY
